order_id,city_tier,category,delivery_status,item_accuracy,resolution_outcome,complaint_channel,reorder_risk,delivery_failure
NYK101635,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK101636,tier2,skincare,on_time,damaged,refunded,none,0,0
NYK101637,tier3,haircare,delayed,correct,unresolved,none,0,1
NYK101638,metro,haircare,delayed,correct,denied,app,0,1
NYK101639,tier2,makeup,not_delivered,correct,denied,call,0,1
NYK101640,tier3,skincare,delayed,correct,refunded,app,0,1
NYK101641,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK101642,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101643,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101644,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101645,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK101646,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101647,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK101648,tier3,wellness,on_time,correct,not_applicable,call,0,0
NYK101649,tier3,skincare,delayed,damaged,replaced,app,0,1
NYK101650,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101651,metro,wellness,on_time,correct,not_applicable,social,0,0
NYK101652,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK101653,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101654,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK101655,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK101656,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101657,tier3,wellness,on_time,correct,not_applicable,email,0,0
NYK101658,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101659,metro,makeup,not_delivered,correct,denied,app,0,1
NYK101660,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101661,tier2,haircare,on_time,damaged,refunded,email,0,0
NYK101662,tier3,skincare,on_time,correct,not_applicable,email,0,0
NYK101663,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK101664,tier3,skincare,delayed,correct,refunded,call,0,1
NYK101665,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK101666,tier3,haircare,delayed,correct,refunded,app,0,1
NYK101667,metro,makeup,delayed,correct,denied,call,0,1
NYK101668,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK101669,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK101670,metro,makeup,on_time,damaged,refunded,call,0,0
NYK101671,tier2,skincare,on_time,wrong_item,unresolved,app,1,0
NYK101672,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK101673,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101674,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK101675,tier3,skincare,on_time,wrong_item,refunded,social,0,0
NYK101676,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101677,tier2,haircare,delayed,correct,refunded,app,0,1
NYK101678,tier3,skincare,on_time,wrong_item,unresolved,call,1,0
NYK101679,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101680,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK101681,tier3,haircare,on_time,correct,not_applicable,app,0,0
NYK101682,tier2,makeup,delayed,correct,unresolved,call,0,1
NYK101683,metro,haircare,delayed,correct,denied,call,0,1
NYK101684,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK101685,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101686,tier2,wellness,on_time,damaged,unresolved,app,1,0
NYK101687,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK101688,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101689,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101690,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK101691,tier3,skincare,delayed,correct,refunded,call,0,1
NYK101692,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK101693,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK101694,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK101695,tier2,skincare,delayed,correct,replaced,email,0,1
NYK101696,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK101697,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101698,tier3,haircare,delayed,correct,refunded,call,0,1
NYK101699,tier2,makeup,delayed,wrong_item,replaced,none,0,1
NYK101700,tier3,skincare,on_time,correct,not_applicable,social,0,0
NYK101701,tier3,makeup,delayed,correct,denied,email,0,1
NYK101702,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK101703,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101704,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101705,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK101706,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101707,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101708,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK101709,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK101710,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK101711,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK101712,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK101713,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101714,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101715,tier3,haircare,delayed,correct,denied,call,0,1
NYK101716,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101717,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK101718,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101719,tier3,makeup,not_delivered,correct,refunded,social,0,1
NYK101720,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101721,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101722,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101723,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK101724,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK101725,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK101726,metro,skincare,on_time,wrong_item,replaced,email,0,0
NYK101727,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK101728,metro,haircare,on_time,correct,not_applicable,social,0,0
NYK101729,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK101730,tier3,haircare,delayed,correct,unresolved,social,0,1
NYK101731,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101732,tier2,haircare,delayed,correct,replaced,email,0,1
NYK101733,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK101734,tier3,skincare,delayed,correct,refunded,call,0,1
NYK101735,tier2,wellness,delayed,wrong_item,replaced,call,0,1
NYK101736,tier3,skincare,delayed,correct,refunded,social,0,1
NYK101737,metro,makeup,on_time,damaged,replaced,call,0,0
NYK101738,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK101739,tier3,skincare,delayed,correct,replaced,none,0,1
NYK101740,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101741,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101742,metro,skincare,not_delivered,wrong_item,replaced,none,0,1
NYK101743,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101744,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK101745,tier2,skincare,delayed,correct,replaced,app,0,1
NYK101746,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101747,tier2,makeup,on_time,wrong_item,replaced,app,0,0
NYK101748,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101749,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK101750,tier2,skincare,delayed,correct,refunded,app,0,1
NYK101751,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101752,tier3,haircare,on_time,correct,not_applicable,email,0,0
NYK101753,tier3,wellness,on_time,correct,not_applicable,none,0,0
NYK101754,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101755,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK101756,metro,haircare,delayed,correct,refunded,app,0,1
NYK101757,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK101758,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK101759,tier3,skincare,on_time,correct,not_applicable,none,0,0
NYK101760,metro,skincare,on_time,wrong_item,replaced,email,0,0
NYK101761,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK101762,metro,wellness,on_time,correct,not_applicable,call,0,0
NYK101763,metro,haircare,on_time,correct,not_applicable,email,0,0
NYK101764,metro,skincare,delayed,wrong_item,unresolved,email,1,1
NYK101765,metro,makeup,on_time,damaged,denied,app,1,0
NYK101766,tier3,haircare,on_time,correct,not_applicable,none,0,0
NYK101767,metro,makeup,on_time,correct,not_applicable,social,0,0
NYK101768,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK101769,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK101770,tier2,skincare,on_time,damaged,refunded,social,0,0
NYK101771,tier3,makeup,on_time,wrong_item,replaced,call,0,0
NYK101772,tier2,makeup,on_time,damaged,denied,none,1,0
NYK101773,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK101774,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101775,tier2,makeup,on_time,wrong_item,replaced,app,0,0
NYK101776,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101777,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK101778,metro,makeup,on_time,correct,not_applicable,none,0,0
NYK101779,tier2,haircare,delayed,correct,denied,none,0,1
NYK101780,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101781,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK101782,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101783,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101784,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK101785,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101786,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101787,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK101788,tier3,haircare,delayed,correct,unresolved,call,0,1
NYK101789,metro,haircare,on_time,correct,not_applicable,call,0,0
NYK101790,tier3,makeup,delayed,correct,refunded,none,0,1
NYK101791,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101792,metro,haircare,on_time,correct,not_applicable,none,0,0
NYK101793,tier2,makeup,on_time,correct,not_applicable,social,0,0
NYK101794,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK101795,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101796,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK101797,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK101798,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101799,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK101800,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101801,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK101802,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101803,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101804,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK101805,tier2,haircare,on_time,wrong_item,replaced,app,0,0
NYK101806,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101807,tier2,wellness,on_time,correct,not_applicable,app,0,0
NYK101808,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101809,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101810,metro,skincare,delayed,wrong_item,replaced,app,0,1
NYK101811,tier2,skincare,on_time,wrong_item,replaced,call,0,0
NYK101812,tier2,skincare,delayed,correct,refunded,email,0,1
NYK101813,metro,skincare,not_delivered,correct,denied,social,0,1
NYK101814,tier3,makeup,on_time,wrong_item,refunded,call,0,0
NYK101815,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK101816,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK101817,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101818,tier2,skincare,on_time,wrong_item,denied,app,1,0
NYK101819,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK101820,tier3,haircare,delayed,correct,denied,none,0,1
NYK101821,tier2,wellness,on_time,damaged,refunded,call,0,0
NYK101822,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101823,tier2,skincare,on_time,wrong_item,unresolved,app,1,0
NYK101824,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101825,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101826,tier2,skincare,on_time,correct,not_applicable,social,0,0
NYK101827,tier2,haircare,on_time,correct,not_applicable,call,0,0
NYK101828,tier3,makeup,on_time,correct,not_applicable,email,0,0
NYK101829,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK101830,tier2,makeup,on_time,correct,not_applicable,call,0,0
NYK101831,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101832,tier2,skincare,on_time,correct,not_applicable,email,0,0
NYK101833,metro,wellness,on_time,correct,not_applicable,app,0,0
NYK101834,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101835,metro,skincare,on_time,correct,not_applicable,none,0,0
NYK101836,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101837,tier2,makeup,delayed,correct,denied,call,0,1
NYK101838,tier3,wellness,on_time,correct,not_applicable,email,0,0
NYK101839,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK101840,metro,haircare,delayed,correct,replaced,call,0,1
NYK101841,tier2,wellness,delayed,correct,unresolved,call,0,1
NYK101842,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101843,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101844,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101845,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101846,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101847,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101848,tier2,skincare,on_time,correct,not_applicable,app,0,0
NYK101849,tier3,wellness,on_time,correct,not_applicable,app,0,0
NYK101850,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK101851,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101852,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK101853,tier3,makeup,delayed,correct,denied,email,0,1
NYK101854,tier3,skincare,on_time,correct,not_applicable,call,0,0
NYK101855,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101856,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101857,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK101858,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101859,metro,skincare,on_time,correct,not_applicable,social,0,0
NYK101860,tier2,skincare,delayed,correct,refunded,social,0,1
NYK101861,tier3,wellness,not_delivered,wrong_item,replaced,email,0,1
NYK101862,tier3,skincare,delayed,correct,replaced,app,0,1
NYK101863,tier2,skincare,delayed,correct,denied,email,0,1
NYK101864,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101865,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101866,tier3,makeup,on_time,correct,not_applicable,none,0,0
NYK101867,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101868,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101869,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101870,metro,haircare,on_time,wrong_item,unresolved,app,1,0
NYK101871,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101872,tier3,makeup,on_time,correct,not_applicable,app,0,0
NYK101873,tier3,makeup,on_time,damaged,replaced,app,0,0
NYK101874,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101875,tier3,makeup,on_time,correct,not_applicable,social,0,0
NYK101876,metro,skincare,on_time,correct,not_applicable,app,0,0
NYK101877,metro,skincare,on_time,correct,not_applicable,email,0,0
NYK101878,tier2,haircare,on_time,correct,not_applicable,email,0,0
NYK101879,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101880,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101881,tier2,haircare,delayed,correct,refunded,app,0,1
NYK101882,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101883,tier2,haircare,delayed,correct,replaced,social,0,1
NYK101884,metro,wellness,on_time,correct,not_applicable,none,0,0
NYK101885,metro,wellness,on_time,correct,not_applicable,email,0,0
NYK101886,metro,makeup,not_delivered,correct,denied,social,0,1
NYK101887,metro,skincare,on_time,wrong_item,replaced,none,0,0
NYK101888,tier3,makeup,delayed,correct,refunded,call,0,1
NYK101889,tier2,makeup,on_time,correct,not_applicable,none,0,0
NYK101890,metro,makeup,on_time,correct,not_applicable,app,0,0
NYK101891,tier3,skincare,on_time,correct,not_applicable,app,0,0
NYK101892,tier2,skincare,on_time,correct,not_applicable,call,0,0
NYK101893,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101894,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101895,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101896,tier2,wellness,on_time,correct,not_applicable,call,0,0
NYK101897,metro,skincare,on_time,damaged,refunded,none,0,0
NYK101898,metro,makeup,on_time,wrong_item,denied,call,1,0
NYK101899,metro,wellness,delayed,correct,refunded,call,0,1
NYK101900,tier2,makeup,on_time,correct,not_applicable,email,0,0
NYK101901,metro,makeup,on_time,correct,not_applicable,email,0,0
NYK101902,tier3,haircare,on_time,correct,not_applicable,social,0,0
NYK101903,metro,skincare,on_time,correct,not_applicable,call,0,0
NYK101904,tier2,makeup,on_time,correct,not_applicable,app,0,0
NYK101905,tier2,haircare,on_time,correct,not_applicable,none,0,0
NYK101906,tier2,haircare,on_time,correct,not_applicable,app,0,0
NYK101907,metro,haircare,on_time,wrong_item,replaced,email,0,0
NYK101908,tier3,wellness,on_time,correct,not_applicable,call,0,0
NYK101909,tier3,makeup,on_time,correct,not_applicable,call,0,0
NYK101910,metro,haircare,delayed,correct,refunded,social,0,1
NYK101911,metro,makeup,on_time,correct,not_applicable,call,0,0
NYK101912,tier3,haircare,delayed,correct,replaced,app,0,1
NYK101913,tier2,haircare,on_time,correct,not_applicable,social,0,0
NYK101914,metro,haircare,not_delivered,correct,refunded,app,0,1
NYK101915,metro,haircare,on_time,correct,not_applicable,app,0,0
NYK101916,tier2,skincare,delayed,correct,refunded,call,0,1
NYK101917,tier2,haircare,on_time,correct,not_applicable,call,0,0
